,id,carat,cut,color,clarity,depth,table,x,y,z,cut_encoded,color_encoded,clarity_encoded
7319,7319,0.76,Premium,E,SI2,61.3,59.0,5.85,5.83,3.58,1,6,0
7320,7320,0.34,Good,H,VS1,63.1,57.0,4.4,4.44,2.79,2,2,4
7321,7321,0.35,Ideal,D,VS2,61.8,56.0,4.55,4.51,2.8,4,5,3
7322,7322,0.31,Ideal,H,VS2,62.4,55.0,4.36,4.33,2.71,4,2,3
7323,7323,0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1,5,2
7324,7324,0.7,Ideal,H,SI1,62.6,55.0,5.65,5.7,3.55,4,2,2
7325,7325,2.04,Premium,I,I1,59.3,61.0,8.3,8.25,4.91,1,1,1
7326,7326,0.8,Ideal,G,SI2,62.2,56.0,5.95,5.91,3.69,4,3,0
7327,7327,1.1,Premium,F,VS2,60.5,57.0,6.7,6.69,4.05,1,4,3
7328,7328,0.7,Very Good,F,VS2,62.1,58.0,5.68,5.72,3.54,3,4,3
7329,7329,1.51,Ideal,H,VS1,62.5,54.0,7.28,7.34,4.57,4,2,4
7330,7330,0.7,Ideal,H,SI2,61.6,56.0,5.77,5.72,3.53,4,2,0
7331,7331,0.72,Premium,H,SI1,62.7,59.0,5.69,5.73,3.58,1,2,2
7332,7332,0.33,Ideal,F,SI2,62.3,55.0,4.44,4.49,2.78,4,4,0
7333,7333,0.34,Premium,H,VS2,61.9,60.0,4.46,4.42,2.75,1,2,3
7334,7334,0.51,Ideal,E,SI1,62.7,55.0,5.07,5.1,3.19,4,6,2
7335,7335,0.43,Very Good,G,VVS2,60.2,56.0,4.95,4.97,2.99,3,3,5
7336,7336,1.02,Fair,E,SI2,65.3,59.0,6.28,6.22,4.08,0,6,0
7337,7337,0.35,Ideal,D,VS2,62.5,55.0,4.5,4.55,2.83,4,5,3
7338,7338,0.55,Ideal,D,VS1,61.7,55.0,5.25,5.26,3.24,4,5,4
7339,7339,0.33,Ideal,D,VS1,61.1,57.0,4.46,4.48,2.73,4,5,4
7340,7340,0.44,Ideal,H,SI1,61.9,57.0,4.9,4.92,3.04,4,2,2
7341,7341,0.5,Very Good,E,VS1,62.7,56.0,5.09,5.12,3.2,3,6,4
7342,7342,0.3,Premium,G,VVS1,60.6,61.0,4.35,4.33,2.63,1,3,6
7343,7343,1.28,Good,J,VS1,59.1,62.0,7.06,7.16,4.2,2,0,4
7344,7344,1.56,Very Good,I,SI1,62.9,58.0,7.31,7.35,4.61,3,1,2
7345,7345,1.96,Fair,F,I1,66.6,60.0,7.59,7.56,5.04,0,4,1
7346,7346,1.07,Ideal,E,VVS2,61.7,57.0,6.55,6.61,4.06,4,6,5
7347,7347,1.04,Ideal,G,SI2,60.4,58.0,6.56,6.62,3.98,4,3,0
7348,7348,2.01,Very Good,H,SI1,62.6,59.0,7.95,7.98,4.99,3,2,2
7349,7349,0.43,Premium,D,SI1,61.0,57.0,4.88,4.85,2.97,1,5,2
7350,7350,0.3,Premium,I,VVS1,62.6,60.0,4.28,4.25,2.67,1,1,6
7351,7351,0.8,Very Good,I,SI1,61.9,56.0,5.94,5.98,3.69,3,1,2
7352,7352,1.01,Good,H,VS2,60.8,61.0,6.43,6.5,3.93,2,2,3
7353,7353,0.51,Ideal,E,VS2,62.0,56.0,5.15,5.11,3.18,4,6,3
7354,7354,0.33,Premium,E,SI1,60.3,60.0,4.49,4.47,2.7,1,6,2
7355,7355,1.14,Premium,H,SI1,60.7,58.0,6.76,6.82,4.12,1,2,2
7356,7356,0.53,Ideal,E,VS2,61.9,56.0,5.21,5.19,3.22,4,6,3
7357,7357,0.83,Very Good,E,SI1,63.5,58.0,5.93,5.98,3.78,3,6,2
7358,7358,0.4,Premium,I,VVS1,60.8,58.0,4.78,4.76,2.9,1,1,6
7359,7359,1.03,Ideal,E,VVS2,61.9,57.0,6.5,6.46,4.01,4,6,5
7360,7360,0.5,Ideal,F,VS1,61.0,56.0,5.14,5.15,3.14,4,4,4
7361,7361,0.79,Ideal,D,SI1,61.3,54.0,6.01,5.96,3.67,4,5,2
7362,7362,1.01,Very Good,E,VS2,62.9,58.0,6.36,6.39,4.01,3,6,3
7363,7363,1.1,Very Good,G,IF,59.8,56.0,6.75,6.82,4.06,3,3,7
7364,7364,1.2,Very Good,H,VS2,62.5,60.0,6.72,6.78,4.22,3,2,3
7365,7365,1.16,Ideal,D,SI1,62.0,56.0,6.76,6.73,4.18,4,5,2
7366,7366,2.31,Very Good,I,SI1,62.5,55.0,8.43,8.5,5.29,3,1,2
7367,7367,0.7,Good,D,VVS2,63.6,57.0,5.61,5.58,3.56,2,5,5
7368,7368,0.34,Ideal,E,SI1,62.1,55.0,4.47,4.51,2.79,4,6,2
7369,7369,1.05,Premium,G,SI2,61.3,58.0,6.55,6.6,4.03,1,3,0
7370,7370,0.59,Ideal,F,SI1,62.0,57.0,5.41,5.34,3.33,4,4,2
7371,7371,0.74,Ideal,I,VVS2,61.3,57.0,5.82,5.85,3.57,4,1,5
7372,7372,1.02,Ideal,E,SI2,61.6,56.0,6.48,6.55,3.99,4,6,0
7373,7373,0.51,Ideal,G,VVS2,62.0,57.0,5.13,5.1,3.17,4,3,5
7374,7374,0.9,Good,D,VS2,63.5,61.0,6.09,6.16,3.89,2,5,3
7375,7375,0.37,Premium,D,VS1,61.9,58.0,4.56,4.62,2.84,1,5,4
7376,7376,2.01,Ideal,I,SI1,62.5,57.0,8.08,8.01,5.03,4,1,2
7377,7377,1.03,Good,J,I1,58.2,64.0,6.64,6.69,3.88,2,0,1
7378,7378,0.55,Ideal,D,VVS2,60.8,56.0,5.31,5.34,3.24,4,5,5
7379,7379,0.72,Ideal,H,VVS1,62.2,56.0,5.72,5.75,3.57,4,2,6
7380,7380,0.41,Very Good,F,VS1,60.7,56.0,4.77,4.82,2.91,3,4,4
7381,7381,0.32,Ideal,H,VVS2,61.8,55.0,4.42,4.38,2.72,4,2,5
7382,7382,1.09,Ideal,E,SI2,61.7,58.0,6.58,6.62,4.07,4,6,0
7383,7383,0.3,Premium,G,VVS1,60.7,59.0,4.37,4.33,2.64,1,3,6
7384,7384,0.54,Good,D,SI2,63.2,57.0,5.16,5.19,3.27,2,5,0
7385,7385,0.31,Ideal,E,VS2,61.9,55.0,4.39,4.34,2.7,4,6,3
7386,7386,0.3,Very Good,D,VS2,62.2,58.0,4.25,4.3,2.66,3,5,3
7387,7387,0.54,Very Good,F,VS2,62.0,59.0,5.16,5.22,3.22,3,4,3
7388,7388,0.6,Premium,H,SI1,62.4,58.0,5.4,5.34,3.35,1,2,2
7389,7389,0.33,Ideal,G,VS2,62.5,57.0,4.41,4.39,2.75,4,3,3
7390,7390,0.31,Ideal,D,SI1,62.6,57.0,4.32,4.3,2.7,4,5,2
7391,7391,1.0,Very Good,G,VS2,62.4,58.0,6.31,6.38,3.96,3,3,3
7392,7392,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,3,2,3
7393,7393,0.3,Very Good,H,VS2,60.9,61.0,4.32,4.35,2.64,3,2,3
7394,7394,0.35,Premium,G,VS1,62.3,59.0,4.49,4.53,2.81,1,3,4
7395,7395,1.0,Very Good,E,SI2,63.7,60.0,6.24,6.32,4.0,3,6,0
7396,7396,0.41,Ideal,F,SI1,61.6,57.0,4.78,4.8,2.95,4,4,2
7397,7397,0.35,Premium,G,IF,60.6,60.0,4.54,4.57,2.76,1,3,7
7398,7398,0.3,Ideal,G,IF,61.4,57.0,4.3,4.33,2.65,4,3,7
7399,7399,0.9,Very Good,D,VS1,63.0,58.0,6.11,6.14,3.86,3,5,4
7400,7400,1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,4,3,2
7401,7401,1.06,Premium,G,VS2,60.9,57.0,6.65,6.61,4.04,1,3,3
7402,7402,1.01,Very Good,J,SI1,63.0,54.0,6.35,6.41,4.02,3,0,2
7403,7403,0.91,Ideal,H,SI2,60.6,57.0,6.3,6.26,3.81,4,2,0
7404,7404,0.4,Very Good,H,SI1,62.8,59.0,4.67,4.69,2.94,3,2,2
7405,7405,1.0,Premium,G,VS2,61.6,58.0,6.39,6.43,3.95,1,3,3
7406,7406,0.3,Very Good,E,VS2,62.3,57.0,4.27,4.3,2.67,3,6,3
7407,7407,0.7,Premium,E,SI2,63.0,58.0,5.69,5.64,3.57,1,6,0
7408,7408,0.25,Ideal,H,VVS1,62.4,55.0,4.04,4.08,2.53,4,2,6
7409,7409,1.7,Ideal,H,SI1,61.2,57.0,7.71,7.68,4.71,4,2,2
7410,7410,0.26,Good,F,VVS2,60.4,61.0,4.13,4.18,2.51,2,4,5
7411,7411,0.55,Ideal,F,VVS2,62.3,54.0,5.29,5.27,3.29,4,4,5
7412,7412,1.03,Ideal,G,VS1,62.0,54.8,6.46,6.5,4.02,4,3,4
7413,7413,0.9,Very Good,I,VS2,63.2,54.0,6.1,6.08,3.85,3,1,3
7414,7414,1.05,Ideal,D,SI2,61.9,56.0,6.53,6.5,4.03,4,5,0
7415,7415,0.33,Ideal,G,IF,61.6,55.0,4.48,4.51,2.77,4,3,7
7416,7416,0.65,Ideal,H,VVS1,62.4,54.0,5.55,5.57,3.47,4,2,6
7417,7417,0.3,Very Good,D,VVS2,63.0,56.0,4.29,4.31,2.71,3,5,5
7418,7418,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4,3,0
7419,7419,2.31,Premium,J,SI1,61.1,60.0,8.58,8.51,5.22,1,0,2
7420,7420,0.52,Very Good,F,SI1,61.0,59.0,5.18,5.21,3.17,3,4,2
7421,7421,1.02,Ideal,I,SI1,61.9,55.0,6.43,6.46,3.99,4,1,2
7422,7422,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,1,6,4
7423,7423,0.71,Ideal,H,SI1,62.3,54.0,5.74,5.76,3.58,4,2,2
7424,7424,0.59,Ideal,E,VVS1,62.0,56.0,5.36,5.38,3.33,4,6,6
7425,7425,0.3,Ideal,G,VS2,61.2,55.0,4.35,4.38,2.67,4,3,3
7426,7426,1.01,Very Good,F,VVS1,62.8,58.0,6.35,6.39,4.0,3,4,6
7427,7427,1.2,Premium,E,VVS2,62.3,59.0,6.83,6.79,4.24,1,6,5
7428,7428,0.23,Very Good,E,VVS1,59.3,62.0,3.99,4.0,2.37,3,6,6
7429,7429,1.56,Premium,H,SI1,61.9,59.0,7.46,7.4,4.6,1,2,2
7430,7430,0.41,Good,J,VS2,64.3,55.0,4.66,4.7,3.01,2,0,3
7431,7431,0.57,Very Good,G,SI1,61.9,59.0,5.28,5.31,3.28,3,3,2
7432,7432,0.35,Ideal,E,VS2,62.4,57.0,4.55,4.52,2.83,4,6,3
7433,7433,1.07,Very Good,H,SI1,62.3,57.0,6.53,6.64,4.1,3,2,2
7434,7434,0.31,Ideal,H,VVS2,61.5,56.0,4.37,4.35,2.68,4,2,5
7435,7435,0.5,Ideal,E,VS2,62.3,57.0,5.08,5.04,3.15,4,6,3
7436,7436,0.93,Very Good,H,SI2,61.9,57.0,6.25,6.31,3.89,3,2,0
7437,7437,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,1,2,0
7438,7438,0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,4,4,4
7439,7439,0.68,Ideal,E,VS1,61.3,55.0,5.67,5.71,3.49,4,6,4
7440,7440,0.55,Ideal,G,SI1,61.7,55.0,5.25,5.28,3.25,4,3,2
7441,7441,0.53,Ideal,G,VVS2,61.4,57.0,5.17,5.2,3.18,4,3,5
7442,7442,0.27,Ideal,F,VVS2,62.7,55.0,4.1,4.12,2.58,4,4,5
7443,7443,0.5,Good,D,VS1,64.3,54.0,5.02,5.06,3.24,2,5,4
7444,7444,0.3,Ideal,F,VVS1,61.8,57.0,4.3,4.34,2.67,4,4,6
7445,7445,1.0,Fair,E,SI2,65.1,59.0,6.3,6.23,4.08,0,6,0
7446,7446,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,3,4,3
7447,7447,1.13,Ideal,G,SI2,61.1,54.0,6.77,6.74,4.13,4,3,0
7448,7448,1.26,Ideal,G,VVS1,61.1,57.0,7.02,6.98,4.28,4,3,6
7449,7449,0.32,Ideal,E,VS2,62.6,53.0,4.38,4.37,2.74,4,6,3
7450,7450,0.5,Good,D,IF,63.2,59.0,4.99,5.04,3.17,2,5,7
7451,7451,0.78,Very Good,D,VS1,63.2,58.0,5.87,5.81,3.69,3,5,4
7452,7452,1.03,Ideal,F,I1,61.1,55.0,6.54,6.51,3.99,4,4,1
7453,7453,0.45,Ideal,G,VS1,59.0,60.0,4.98,5.05,2.96,4,3,4
7454,7454,0.4,Ideal,H,IF,62.7,57.0,4.7,4.68,2.94,4,2,7
7455,7455,0.91,Very Good,D,SI2,58.3,60.0,6.33,6.4,3.71,3,5,0
7456,7456,0.5,Ideal,E,SI2,61.4,57.0,5.14,5.09,3.14,4,6,0
7457,7457,0.56,Ideal,G,VS2,61.9,55.0,5.28,5.32,3.28,4,3,3
7458,7458,0.23,Good,E,VS1,56.9,65.0,4.05,4.07,2.31,2,6,4
7459,7459,0.52,Very Good,D,SI1,62.7,56.0,5.08,5.13,3.2,3,5,2
7460,7460,0.32,Ideal,D,SI1,62.9,56.0,4.4,4.38,2.76,4,5,2
7461,7461,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,3,6,0
7462,7462,0.71,Very Good,F,SI1,62.3,60.0,5.65,5.68,3.53,3,4,2
7463,7463,0.92,Very Good,F,SI2,59.9,60.0,6.26,6.29,3.76,3,4,0
7464,7464,2.0,Fair,I,VS1,66.3,54.0,7.98,7.88,5.26,0,1,4
7465,7465,1.03,Ideal,H,SI1,59.8,57.0,6.64,6.57,3.95,4,2,2
7466,7466,0.3,Ideal,G,VVS1,61.5,57.0,4.28,4.31,2.64,4,3,6
7467,7467,0.7,Very Good,F,SI1,59.8,59.0,5.78,5.82,3.47,3,4,2
7468,7468,0.3,Premium,H,SI1,59.3,59.0,4.38,4.36,2.59,1,2,2
7469,7469,0.7,Very Good,E,SI1,63.2,57.0,5.63,5.61,3.55,3,6,2
7470,7470,1.41,Ideal,J,VS1,61.6,56.0,7.19,7.22,4.44,4,0,4
7471,7471,0.58,Premium,F,VS1,61.1,59.0,5.39,5.35,3.28,1,4,4
7472,7472,1.51,Fair,E,SI1,65.3,62.0,7.16,7.09,4.65,0,6,2
7473,7473,0.51,Ideal,H,VVS1,62.2,56.0,5.12,5.14,3.19,4,2,6
7474,7474,1.16,Premium,E,VS1,58.7,58.0,6.89,6.87,4.04,1,6,4
7475,7475,0.4,Premium,E,VS2,62.2,59.0,4.71,4.74,2.94,1,6,3
7476,7476,0.7,Very Good,F,SI1,60.6,58.0,5.73,5.78,3.49,3,4,2
7477,7477,0.55,Ideal,G,SI2,61.8,55.0,5.27,5.32,3.27,4,3,0
7478,7478,1.2,Ideal,H,SI2,62.7,55.0,6.74,6.69,4.21,4,2,0
7479,7479,1.01,Ideal,H,VS2,62.1,54.0,6.5,6.44,4.02,4,2,3
7480,7480,0.66,Very Good,F,SI1,59.2,58.0,5.69,5.72,3.38,3,4,2
7481,7481,0.31,Ideal,F,VVS1,62.0,54.0,4.34,4.37,2.7,4,4,6
7482,7482,0.29,Ideal,H,IF,60.7,57.0,4.3,4.33,2.62,4,2,7
7483,7483,0.41,Ideal,F,VVS2,61.4,57.0,4.77,4.81,2.94,4,4,5
7484,7484,0.31,Premium,H,IF,60.4,58.0,4.41,4.43,2.67,1,2,7
7485,7485,0.37,Very Good,H,SI1,62.6,63.0,4.6,4.5,2.85,3,2,2
7486,7486,0.61,Ideal,E,VVS2,60.8,56.0,5.5,5.47,3.34,4,6,5
7487,7487,0.3,Ideal,D,SI1,61.0,56.0,4.3,4.33,2.63,4,5,2
7488,7488,0.31,Very Good,F,SI1,63.5,56.0,4.33,4.3,2.74,3,4,2
7489,7489,0.56,Very Good,G,VS2,62.5,57.0,5.25,5.28,3.29,3,3,3
7490,7490,1.2,Ideal,J,VS2,62.2,54.0,6.84,6.8,4.24,4,0,3
7491,7491,0.57,Premium,D,VS2,60.8,59.0,5.34,5.38,3.26,1,5,3
7492,7492,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,4,6,2
7493,7493,0.31,Ideal,I,SI1,62.2,56.0,4.34,4.37,2.71,4,1,2
7494,7494,0.32,Ideal,D,VS2,61.9,55.0,4.41,4.44,2.74,4,5,3
7495,7495,0.73,Very Good,F,SI1,61.4,60.0,5.74,5.76,3.53,3,4,2
7496,7496,0.38,Premium,D,VS1,61.9,60.0,4.62,4.66,2.87,1,5,4
7497,7497,0.31,Ideal,G,IF,60.7,58.0,4.37,4.41,2.67,4,3,7
7498,7498,0.44,Ideal,D,VS1,61.1,56.0,4.95,4.91,3.01,4,5,4
7499,7499,1.03,Premium,H,VS1,62.4,60.0,6.48,6.43,4.03,1,2,4
7500,7500,1.5,Fair,G,SI1,65.5,58.0,7.16,7.12,4.68,0,3,2
7501,7501,0.42,Ideal,D,SI1,62.4,57.0,4.84,4.77,3.0,4,5,2
7502,7502,0.47,Fair,E,SI1,67.9,56.0,4.84,4.65,3.24,0,6,2
7503,7503,0.91,Premium,F,SI2,61.7,58.0,6.22,6.29,3.86,1,4,0
7504,7504,1.31,Premium,I,SI2,60.5,59.0,7.11,7.04,4.28,1,1,0
7505,7505,1.25,Ideal,G,IF,60.6,57.0,6.97,6.99,4.23,4,3,7
7506,7506,0.51,Good,E,VVS1,58.6,65.0,5.32,5.24,3.1,2,6,6
7507,7507,0.41,Good,F,VVS2,63.6,56.0,4.68,4.72,2.99,2,4,5
7508,7508,1.0,Premium,E,SI2,59.9,55.0,6.48,6.4,3.86,1,6,0
7509,7509,0.31,Ideal,E,VVS1,62.3,57.0,4.32,4.35,2.7,4,6,6
7510,7510,0.9,Premium,D,SI1,61.7,56.0,6.16,6.09,3.78,1,5,2
7511,7511,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,1,1,3
7512,7512,0.32,Ideal,G,IF,60.9,56.0,4.43,4.41,2.69,4,3,7
7513,7513,0.31,Premium,G,VVS1,62.1,59.0,4.34,4.39,2.71,1,3,6
7514,7514,0.71,Premium,D,VS2,62.7,58.0,5.53,5.67,3.54,1,5,3
7515,7515,0.79,Ideal,E,VS2,62.2,55.0,5.9,5.97,3.69,4,6,3
7516,7516,0.31,Good,F,SI1,63.2,56.0,4.27,4.31,2.71,2,4,2
7517,7517,0.53,Ideal,F,SI1,62.6,55.0,5.17,5.22,3.25,4,4,2
7518,7518,0.59,Ideal,E,SI1,62.2,57.0,5.34,5.37,3.33,4,6,2
7519,7519,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,4,2,7
7520,7520,0.54,Ideal,F,SI1,61.2,56.0,5.23,5.29,3.22,4,4,2
7521,7521,0.41,Ideal,F,VS2,62.4,58.0,4.77,4.75,2.97,4,4,3
7522,7522,1.26,Ideal,I,SI1,62.6,57.0,6.89,6.92,4.32,4,1,2
7523,7523,0.51,Very Good,D,SI1,61.7,58.0,5.09,5.12,3.15,3,5,2
7524,7524,0.43,Ideal,D,VS1,61.6,56.0,4.85,4.86,2.99,4,5,4
7525,7525,0.46,Ideal,G,IF,62.1,56.0,4.93,4.96,3.07,4,3,7
7526,7526,1.03,Very Good,H,SI1,61.1,59.0,6.5,6.56,3.99,3,2,2
7527,7527,0.33,Ideal,D,VS2,60.9,55.0,4.46,4.5,2.73,4,5,3
7528,7528,0.39,Very Good,I,VS2,62.9,57.0,4.64,4.68,2.93,3,1,3
7529,7529,1.11,Ideal,H,SI2,61.3,55.0,6.65,6.73,4.1,4,2,0
7530,7530,0.7,Good,E,SI1,64.4,58.0,5.48,5.52,3.54,2,6,2
7531,7531,1.92,Ideal,H,SI1,61.3,57.0,8.0,8.06,4.92,4,2,2
7532,7532,0.3,Ideal,D,VS2,62.3,56.0,4.29,4.31,2.68,4,5,3
7533,7533,0.6,Premium,G,VVS2,59.7,60.0,5.55,5.5,3.3,1,3,5
7534,7534,0.79,Ideal,D,SI1,61.3,54.0,5.96,6.01,3.67,4,5,2
7535,7535,1.02,Very Good,H,SI2,62.6,57.0,6.42,6.46,4.03,3,2,0
7536,7536,0.51,Ideal,D,SI1,62.4,57.0,5.09,5.13,3.19,4,5,2
7537,7537,1.02,Very Good,G,VS2,60.9,56.0,6.47,6.51,3.95,3,3,3
7538,7538,0.31,Very Good,G,VS2,58.8,62.0,4.4,4.41,2.59,3,3,3
7539,7539,0.41,Premium,F,VS2,61.3,58.0,4.79,4.84,2.95,1,4,3
7540,7540,1.5,Very Good,J,VS2,60.5,63.0,7.27,7.32,4.41,3,0,3
7541,7541,1.78,Good,G,SI2,63.8,57.0,7.73,7.62,4.9,2,3,0
7542,7542,1.23,Good,J,VS2,63.6,60.0,6.77,6.73,4.29,2,0,3
7543,7543,0.55,Ideal,G,SI2,61.6,56.0,5.28,5.31,3.26,4,3,0
7544,7544,1.0,Good,H,VS2,62.7,54.0,6.26,6.31,3.94,2,2,3
7545,7545,0.3,Premium,G,SI1,62.7,58.0,4.27,4.22,2.66,1,3,2
7546,7546,0.3,Very Good,G,VVS2,61.3,58.0,4.28,4.34,2.64,3,3,5
7547,7547,0.82,Ideal,I,VS1,61.4,57.0,5.98,6.03,3.69,4,1,4
7548,7548,0.33,Premium,G,VS2,59.4,61.0,4.53,4.49,2.68,1,3,3
7549,7549,0.52,Ideal,F,SI2,60.9,57.0,5.22,5.2,3.17,4,4,0
7550,7550,1.7,Premium,F,VS2,62.5,61.0,7.54,7.45,4.69,1,4,3
7551,7551,1.51,Very Good,H,SI2,62.3,58.0,7.29,7.25,4.53,3,2,0
7552,7552,0.24,Very Good,F,VVS1,57.2,63.0,4.1,4.15,2.36,3,4,6
7553,7553,0.46,Ideal,H,VVS1,62.3,54.0,4.96,4.99,3.1,4,2,6
7554,7554,0.32,Premium,E,VVS1,60.8,58.0,4.41,4.38,2.67,1,6,6
7555,7555,0.38,Very Good,F,VS1,58.7,63.0,4.75,4.79,2.8,3,4,4
7556,7556,1.01,Good,E,VS1,63.6,57.0,6.41,6.35,4.06,2,6,4
7557,7557,0.55,Very Good,E,VS2,62.3,61.0,5.16,5.21,3.23,3,6,3
7558,7558,0.32,Ideal,D,VS2,62.2,56.0,4.39,4.36,2.72,4,5,3
7559,7559,1.1,Ideal,H,SI1,62.7,57.0,6.6,6.63,4.15,4,2,2
7560,7560,1.76,Premium,D,SI1,61.0,60.0,7.76,7.68,4.77,1,5,2
7561,7561,0.4,Very Good,D,VS1,62.9,56.0,4.67,4.71,2.95,3,5,4
7562,7562,0.59,Premium,I,SI1,62.8,59.0,5.36,5.34,3.36,1,1,2
7563,7563,2.01,Very Good,I,VS2,59.6,60.0,8.13,8.19,4.86,3,1,3
7564,7564,2.24,Ideal,I,SI2,61.7,58.0,8.43,8.37,5.18,4,1,0
7565,7565,0.41,Very Good,I,VVS1,61.9,57.0,4.78,4.82,2.97,3,1,6
7566,7566,0.4,Ideal,G,VS2,60.5,57.0,4.74,4.8,2.89,4,3,3
7567,7567,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,0,3,4
7568,7568,1.22,Premium,G,SI1,60.7,59.0,6.92,6.96,4.21,1,3,2
7569,7569,0.9,Good,F,SI2,63.2,56.0,6.15,6.2,3.9,2,4,0
7570,7570,1.01,Very Good,G,SI2,63.3,56.0,6.26,6.33,3.99,3,3,0
7571,7571,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,3,1,3
7572,7572,0.31,Ideal,H,VS1,62.6,55.0,4.38,4.34,2.73,4,2,4
7573,7573,1.19,Very Good,J,SI1,60.0,57.0,6.93,6.89,4.15,3,0,2
7574,7574,0.7,Ideal,G,VS2,62.9,56.0,5.7,5.65,3.57,4,3,3
7575,7575,0.4,Premium,G,IF,60.8,58.0,4.77,4.73,2.89,1,3,7
7576,7576,1.52,Ideal,I,SI2,62.5,58.0,7.29,7.33,4.57,4,1,0
7577,7577,1.01,Ideal,G,VS2,61.4,57.0,6.44,6.5,3.97,4,3,3
7578,7578,0.4,Ideal,H,SI2,62.6,55.0,4.7,4.72,2.95,4,2,0
7579,7579,0.61,Ideal,H,VVS2,60.2,57.0,5.53,5.47,3.31,4,2,5
7580,7580,0.4,Ideal,E,VVS2,61.7,57.0,4.73,4.77,2.93,4,6,5
7581,7581,1.25,Ideal,F,VS2,62.8,57.0,6.87,6.85,4.31,4,4,3
7582,7582,0.81,Premium,J,SI1,61.8,57.0,6.02,5.96,3.7,1,0,2
7583,7583,0.31,Ideal,H,VVS1,61.5,54.0,4.36,4.39,2.69,4,2,6
7584,7584,1.05,Premium,H,SI1,61.9,58.0,6.5,6.45,4.01,1,2,2
7585,7585,1.5,Good,G,VS1,63.6,57.0,7.23,7.14,4.57,2,3,4
7586,7586,0.43,Very Good,F,SI2,61.6,59.0,4.8,4.84,2.97,3,4,0
7587,7587,0.52,Very Good,E,SI1,58.4,58.0,5.29,5.33,3.1,3,6,2
7588,7588,1.19,Ideal,G,VVS2,60.8,55.0,6.91,6.9,4.19,4,3,5
7589,7589,0.78,Very Good,G,VS2,61.3,60.0,5.89,5.96,3.63,3,3,3
7590,7590,0.3,Premium,G,VVS2,61.2,58.0,4.32,4.34,2.65,1,3,5
7591,7591,0.32,Premium,H,SI2,60.4,59.0,4.42,4.39,2.66,1,2,0
7592,7592,0.78,Ideal,F,VS1,61.6,56.0,5.9,5.92,3.64,4,4,4
7593,7593,0.28,Very Good,G,VS2,62.0,56.0,4.16,4.19,2.59,3,3,3
7594,7594,0.71,Ideal,H,SI1,61.3,58.0,5.73,5.78,3.53,4,2,2
7595,7595,0.42,Premium,F,VS1,61.8,59.0,4.81,4.83,2.98,1,4,4
7596,7596,1.5,Very Good,H,VS2,62.8,57.0,7.25,7.3,4.57,3,2,3
7597,7597,1.0,Fair,D,SI1,64.9,59.0,6.2,6.13,4.0,0,5,2
7598,7598,1.11,Premium,F,VVS2,59.2,59.0,6.82,6.79,4.03,1,4,5
7599,7599,0.55,Ideal,F,VVS2,61.5,57.0,5.24,5.27,3.23,4,4,5
7600,7600,1.34,Very Good,H,VVS2,59.7,60.0,7.19,7.22,4.3,3,2,5
7601,7601,0.83,Fair,H,SI2,65.1,59.0,5.84,5.81,3.79,0,2,0
7602,7602,0.4,Good,G,VVS2,61.4,64.0,4.65,4.7,2.87,2,3,5
7603,7603,1.52,Ideal,G,VS2,61.1,57.0,7.39,7.45,4.53,4,3,3
7604,7604,0.43,Ideal,E,VVS1,61.0,57.0,4.85,4.88,2.97,4,6,6
7605,7605,0.53,Premium,E,VS2,59.8,58.0,5.27,5.26,3.15,1,6,3
7606,7606,0.31,Premium,H,VVS1,60.6,59.0,4.36,4.38,2.65,1,2,6
7607,7607,0.31,Very Good,G,VVS1,63.4,57.0,4.36,4.32,2.75,3,3,6
7608,7608,0.5,Premium,E,SI2,61.4,58.0,5.11,5.09,3.13,1,6,0
7609,7609,0.41,Premium,F,VVS1,61.3,59.0,4.79,4.73,2.92,1,4,6
7610,7610,0.31,Ideal,H,SI1,61.8,54.0,4.34,4.36,2.69,4,2,2
7611,7611,0.31,Ideal,E,VS2,61.6,56.0,4.38,4.32,2.68,4,6,3
7612,7612,0.4,Ideal,D,VS2,62.3,57.0,4.75,4.72,2.95,4,5,3
7613,7613,1.02,Ideal,E,SI2,63.0,57.0,6.44,6.39,4.04,4,6,0
7614,7614,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,1,3,0
7615,7615,0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,4,6,4
7616,7616,1.36,Ideal,G,VVS2,61.1,57.0,7.14,7.2,4.38,4,3,5
