,id,carat,depth,table,x,price,cut_encoded,color_encoded,clarity_encoded
19378,19378,0.51,60.8,59.0,5.15,7.581,3,4,4
19379,19379,1.04,60.2,58.0,6.65,8.758,1,3,4
19380,19380,0.41,61.8,58.0,4.76,6.741,1,5,3
19381,19381,1.2,61.2,62.0,6.75,8.561,3,1,2
19382,19382,0.61,60.2,61.0,5.47,7.487,2,3,4
19383,19383,1.0,60.6,59.0,6.42,8.772,1,3,3
19384,19384,1.21,62.0,56.0,6.87,8.963,4,3,3
19385,19385,0.4,61.4,56.0,4.8,7.049,4,5,5
19386,19386,0.28,61.5,57.0,4.19,6.668,4,4,5
19387,19387,1.01,62.2,58.0,6.36,8.428,3,6,0
19388,19388,2.04,59.6,56.0,8.26,9.514,2,0,3
19389,19389,1.0,59.6,62.0,6.52,8.2,1,2,0
19390,19390,0.35,60.7,60.0,4.58,6.892,1,6,3
19391,19391,1.03,62.5,59.0,6.41,8.362,3,4,2
19392,19392,1.26,61.3,55.0,6.94,8.7,3,3,0
19393,19393,0.3,61.7,60.0,4.24,6.405,3,3,4
19394,19394,0.36,61.5,56.0,4.56,6.497,4,5,2
19395,19395,0.63,62.0,57.0,5.47,7.662,3,2,6
19396,19396,1.21,61.1,57.0,6.93,9.195,1,4,4
19397,19397,0.3,60.9,59.0,4.34,5.976,1,1,2
19398,19398,0.57,61.8,56.0,5.29,7.523,4,6,3
19399,19399,0.77,58.3,63.0,6.0,7.971,3,3,3
19400,19400,1.0,62.7,60.0,6.24,8.387,2,2,2
19401,19401,1.5,63.1,57.0,7.29,9.136,3,3,0
19402,19402,2.08,62.4,60.0,8.13,9.805,3,6,0
19403,19403,0.28,62.6,60.0,4.12,5.922,2,6,2
19404,19404,0.5,63.7,57.0,5.08,7.421,3,5,4
19405,19405,0.52,61.2,56.0,5.19,7.393,4,4,3
19406,19406,2.02,62.7,60.0,7.98,9.347,1,0,0
19407,19407,0.74,63.0,57.0,5.72,7.752,2,2,3
19408,19408,0.38,61.4,57.0,4.66,6.975,4,5,5
19409,19409,0.41,63.5,54.0,4.71,6.841,2,6,4
19410,19410,1.3,61.6,55.7,6.98,9.651,4,5,6
19411,19411,2.18,60.4,64.0,8.47,9.732,2,2,0
19412,19412,0.33,61.9,56.0,4.44,6.752,3,5,5
19413,19413,1.01,61.7,57.0,6.48,8.699,4,3,3
19414,19414,1.03,63.2,58.0,6.43,8.469,3,3,2
19415,19415,1.01,62.9,60.0,6.43,8.918,1,6,4
19416,19416,0.51,60.6,58.0,5.15,7.416,1,6,3
19417,19417,1.03,61.5,57.0,6.48,9.076,4,5,4
19418,19418,0.36,59.5,56.0,4.68,6.746,4,5,2
19419,19419,1.15,61.8,54.0,6.78,8.34,1,4,0
19420,19420,0.52,60.8,55.0,5.2,7.46,4,6,2
19421,19421,0.41,63.1,58.0,4.72,6.966,2,6,5
19422,19422,0.51,61.7,54.0,5.18,7.485,4,6,3
19423,19423,2.05,61.9,57.0,8.09,9.741,4,2,2
19424,19424,1.12,62.0,56.0,6.69,8.821,4,3,3
19425,19425,0.31,61.9,54.0,4.38,6.804,4,4,7
19426,19426,0.48,60.7,56.0,5.04,7.651,4,6,5
19427,19427,0.32,62.0,57.0,4.37,6.261,4,3,3
19428,19428,1.2,62.1,58.0,6.77,8.721,1,2,2
19429,19429,0.31,61.7,57.0,4.32,6.299,4,2,4
19430,19430,1.0,59.4,60.0,6.55,8.12,1,2,0
19431,19431,0.26,62.9,56.0,4.07,6.42,3,6,5
19432,19432,0.46,62.1,56.0,4.96,7.458,4,3,7
19433,19433,0.41,62.5,58.0,4.74,6.554,3,4,2
19434,19434,1.0,58.4,60.0,6.36,8.415,1,2,3
19435,19435,0.36,60.8,58.0,4.57,6.159,1,3,0
19436,19436,0.38,59.1,58.0,4.76,6.94,1,2,6
19437,19437,0.72,62.0,57.0,5.71,8.349,4,4,7
19438,19438,0.52,61.1,55.0,5.15,7.432,4,3,4
19439,19439,0.32,62.8,57.0,4.34,6.33,3,6,2
19440,19440,1.24,62.0,58.0,6.83,8.737,4,1,2
19441,19441,0.46,61.4,57.0,4.95,7.413,3,4,6
19442,19442,1.5,64.2,58.0,7.14,9.252,2,3,2
19443,19443,1.0,60.8,57.0,6.47,8.973,4,3,5
19444,19444,0.27,57.5,63.0,4.24,5.932,2,6,4
19445,19445,0.31,63.6,55.0,4.32,6.548,2,2,4
19446,19446,0.5,62.4,62.0,5.07,7.396,1,6,3
19447,19447,0.36,61.2,63.0,4.59,6.535,3,3,2
19448,19448,0.3,62.9,59.0,4.22,6.159,3,1,4
19449,19449,0.3,64.1,55.0,4.2,6.418,3,4,5
19450,19450,0.33,61.7,56.0,4.47,7.016,4,3,6
19451,19451,0.42,59.5,59.0,4.89,6.991,1,3,3
19452,19452,0.72,60.9,56.0,5.81,8.102,4,6,3
19453,19453,1.52,60.7,61.0,7.47,8.788,1,4,0
19454,19454,0.34,61.6,59.0,4.49,6.39,1,2,4
19455,19455,0.77,61.0,56.0,5.92,8.25,4,6,2
19456,19456,1.06,62.3,59.0,6.52,8.946,1,5,3
19457,19457,0.31,61.8,53.0,4.35,6.48,4,3,3
19458,19458,0.52,59.4,61.0,5.24,7.511,1,5,3
19459,19459,0.35,60.2,58.0,4.6,6.617,1,4,2
19460,19460,1.02,61.3,62.0,6.42,8.287,3,5,0
19461,19461,1.54,60.7,60.0,7.43,9.494,3,3,4
19462,19462,1.0,64.1,58.0,6.35,8.242,2,4,0
19463,19463,0.77,59.8,56.0,6.01,7.909,1,6,0
19464,19464,0.7,60.6,61.0,5.71,7.86,2,3,4
19465,19465,0.53,61.3,57.0,5.22,7.382,4,2,4
19466,19466,0.31,62.4,57.0,4.31,6.299,4,6,2
19467,19467,1.5,58.7,60.0,7.46,8.683,3,0,0
19468,19468,0.84,62.8,57.0,5.99,7.885,3,4,0
19469,19469,0.52,61.3,56.0,5.21,7.844,4,5,4
19470,19470,0.53,61.4,56.0,5.22,7.181,4,5,0
19471,19471,1.01,63.1,57.0,6.39,8.561,3,4,3
19472,19472,0.4,61.1,58.0,4.74,6.89,1,3,5
19473,19473,1.5,60.9,62.0,7.3,8.817,2,0,0
19474,19474,0.33,61.3,56.0,4.44,6.697,4,4,5
19475,19475,0.31,63.0,54.0,4.37,6.548,4,3,3
19476,19476,1.83,70.0,58.0,7.34,8.534,0,0,1
19477,19477,0.32,62.5,56.0,4.37,6.469,4,4,3
19478,19478,0.3,59.7,59.9,4.36,6.265,3,6,2
19479,19479,0.41,63.7,55.0,4.75,6.596,2,3,0
19480,19480,0.78,61.8,55.0,5.92,7.949,4,1,3
19481,19481,1.01,61.8,57.0,6.34,8.799,2,4,4
19482,19482,1.01,59.0,59.0,6.57,8.631,3,5,2
19483,19483,0.33,60.5,55.0,4.52,6.604,4,6,3
19484,19484,1.0,60.3,56.0,6.54,8.474,4,2,2
19485,19485,0.54,62.6,58.0,5.19,7.272,1,2,3
19486,19486,0.53,62.3,57.0,5.15,7.125,4,1,3
19487,19487,0.31,60.3,58.0,4.37,6.522,1,6,3
19488,19488,1.52,64.9,58.0,7.23,8.908,0,2,0
19489,19489,0.3,62.7,59.0,4.22,6.159,3,2,3
19490,19490,1.28,59.4,61.0,7.11,8.279,1,1,2
19491,19491,0.7,62.8,56.0,5.7,7.853,4,4,3
19492,19492,0.55,62.9,58.0,5.26,7.211,1,4,2
19493,19493,1.21,63.7,58.0,6.67,8.976,2,4,3
19494,19494,0.54,61.4,60.0,5.21,7.26,1,6,2
19495,19495,0.91,64.3,57.0,6.0,8.198,2,6,0
19496,19496,0.23,61.9,57.0,3.93,6.273,4,4,5
19497,19497,0.3,63.1,60.0,4.24,6.405,2,2,5
19498,19498,1.12,60.3,57.0,6.73,8.262,4,3,1
19499,19499,0.9,62.9,58.0,6.01,9.017,2,5,6
19500,19500,0.34,62.1,54.2,4.48,6.223,4,0,6
19501,19501,1.01,62.9,61.0,6.4,8.449,1,3,2
19502,19502,1.02,60.9,59.0,6.51,8.363,1,2,0
19503,19503,0.7,63.1,64.0,5.58,7.629,2,4,2
19504,19504,0.34,60.8,57.0,4.5,6.691,4,5,3
19505,19505,0.7,62.8,56.0,5.64,7.601,4,0,4
19506,19506,2.74,63.3,58.0,8.88,9.752,3,2,0
19507,19507,0.41,61.4,56.0,4.81,6.876,1,6,2
19508,19508,0.32,62.1,55.0,4.41,6.469,3,3,4
19509,19509,1.12,63.1,56.0,6.62,8.429,3,2,2
19510,19510,0.39,62.1,56.0,4.65,7.1,4,5,5
19511,19511,0.34,61.3,56.0,4.48,7.068,4,5,5
19512,19512,0.31,62.2,56.0,4.33,6.848,4,5,3
19513,19513,0.31,62.5,60.0,4.31,5.94,1,0,3
19514,19514,0.34,61.5,55.0,4.5,6.64,4,3,3
19515,19515,0.3,62.6,53.0,4.28,5.922,4,0,4
19516,19516,0.35,62.6,59.0,4.43,6.8,3,3,7
19517,19517,0.52,61.1,59.0,5.15,7.555,1,3,5
19518,19518,1.52,59.2,61.0,7.59,9.459,1,5,2
19519,19519,0.4,58.5,60.0,4.82,6.965,2,6,5
19520,19520,1.7,62.8,58.0,7.52,9.463,3,2,3
19521,19521,0.28,62.0,56.0,4.23,6.719,4,6,6
19522,19522,0.4,62.5,60.0,4.7,6.957,1,3,5
19523,19523,0.71,58.5,57.0,5.87,7.875,3,6,3
19524,19524,1.5,63.5,57.0,7.23,9.337,3,5,2
19525,19525,1.09,61.3,58.0,6.63,8.447,1,1,3
19526,19526,0.7,61.1,57.0,5.72,7.746,4,3,2
19527,19527,0.95,58.0,66.0,6.5,8.056,0,0,2
19528,19528,1.0,63.0,54.0,6.36,8.874,3,6,2
19529,19529,1.4,60.6,58.0,7.26,8.652,1,3,0
19530,19530,0.7,63.5,56.0,5.65,7.814,3,6,2
19531,19531,0.71,58.7,61.0,5.73,7.708,2,6,0
19532,19532,1.18,62.5,58.0,6.75,8.285,1,6,1
19533,19533,0.31,61.1,56.0,4.37,6.882,4,4,6
19534,19534,1.5,61.0,61.0,7.32,9.381,1,5,2
19535,19535,0.7,62.0,57.0,5.68,8.058,4,4,5
19536,19536,1.24,59.1,62.0,7.06,8.599,3,0,4
19537,19537,0.65,59.3,57.0,5.59,7.828,1,3,6
19538,19538,0.53,61.9,56.0,5.18,7.678,4,4,5
19539,19539,0.53,61.3,56.0,5.22,7.228,4,3,2
19540,19540,0.54,60.4,56.0,5.29,7.247,3,3,2
19541,19541,0.23,63.8,55.0,3.85,5.864,3,6,3
19542,19542,1.0,63.3,58.0,6.39,8.707,3,3,3
19543,19543,0.33,61.9,56.0,4.46,6.554,4,6,2
19544,19544,0.9,63.6,57.0,6.07,8.079,3,0,2
19545,19545,1.56,61.7,59.0,7.46,9.206,1,1,4
19546,19546,0.56,62.3,58.0,5.28,7.531,1,5,2
19547,19547,1.0,61.4,60.0,6.4,8.733,3,6,2
19548,19548,0.5,61.4,61.0,5.09,6.974,3,4,0
19549,19549,1.1,63.1,61.0,6.49,8.327,2,1,2
19550,19550,0.47,61.9,56.0,4.99,7.185,4,5,3
19551,19551,1.71,60.8,57.0,7.69,8.948,4,0,0
19552,19552,1.25,61.6,56.0,6.91,8.921,4,1,4
19553,19553,0.56,61.6,61.0,5.38,7.07,0,4,2
19554,19554,0.3,62.4,60.0,4.26,6.564,1,5,2
19555,19555,1.11,61.4,57.0,6.67,8.848,4,2,5
19556,19556,0.58,61.6,55.0,5.38,7.472,4,6,2
19557,19557,1.26,58.6,59.0,7.09,8.699,1,2,0
19558,19558,0.67,60.6,61.0,5.65,7.683,1,2,5
19559,19559,0.79,62.8,60.0,5.89,8.41,1,6,6
19560,19560,0.52,58.6,62.0,5.28,6.996,1,3,2
19561,19561,0.43,62.4,56.0,4.84,6.924,1,4,2
19562,19562,0.91,62.5,59.0,6.16,8.198,3,6,0
19563,19563,1.05,62.0,56.0,6.53,8.348,4,2,2
19564,19564,2.0,60.9,58.0,8.07,9.698,3,2,2
19565,19565,0.9,61.3,58.0,6.13,8.22,1,4,2
19566,19566,0.34,61.3,60.0,4.47,6.286,1,2,3
19567,19567,0.31,62.6,55.0,4.31,6.299,4,2,4
19568,19568,0.78,62.4,56.0,5.87,8.092,4,1,5
19569,19569,1.84,61.0,58.0,7.97,8.977,1,2,0
19570,19570,1.0,61.1,60.0,6.42,8.533,3,6,2
19571,19571,1.15,61.7,58.0,6.76,8.706,1,5,2
19572,19572,0.73,62.2,56.0,5.79,7.911,1,4,2
19573,19573,0.77,61.6,58.0,5.9,7.717,1,4,0
19574,19574,0.43,62.0,56.0,4.87,7.365,4,4,7
19575,19575,1.05,63.1,60.0,6.42,8.436,2,2,2
19576,19576,0.55,62.5,62.0,5.2,7.377,3,4,3
19577,19577,0.56,61.2,58.0,5.32,7.565,3,4,4
19578,19578,1.0,63.1,56.0,6.41,8.365,3,3,2
19579,19579,1.5,61.3,57.0,7.38,9.28,4,2,2
19580,19580,0.55,62.3,56.0,5.24,7.347,3,3,3
19581,19581,1.01,63.5,57.0,6.32,9.099,2,5,5
19582,19582,0.71,59.7,59.0,5.82,7.96,1,5,2
19583,19583,0.3,61.4,56.0,4.36,6.579,4,6,2
19584,19584,0.9,62.0,59.0,6.13,8.281,3,4,2
19585,19585,1.5,62.0,63.0,7.27,9.387,3,5,2
19586,19586,0.57,62.9,57.0,5.29,7.575,4,6,3
19587,19587,2.2,60.9,60.0,8.42,9.478,1,0,0
19588,19588,2.01,62.8,57.0,8.04,9.572,4,2,0
19589,19589,0.33,61.2,57.0,4.44,6.872,1,3,5
19590,19590,0.4,62.8,59.0,4.72,6.851,1,4,2
19591,19591,0.5,63.3,59.0,5.03,7.255,3,6,2
19592,19592,0.9,62.3,59.0,6.1,8.373,3,2,3
19593,19593,0.9,63.4,56.0,6.15,8.067,3,6,0
19594,19594,1.2,61.4,60.0,6.77,8.936,1,3,3
19595,19595,0.35,61.3,56.0,4.54,6.471,4,3,3
19596,19596,0.31,61.0,59.0,4.36,6.896,1,3,7
19597,19597,0.5,63.5,56.0,5.02,6.955,3,1,2
19598,19598,0.75,61.9,56.0,5.81,7.678,4,0,4
19599,19599,0.58,62.4,55.0,5.32,7.581,4,2,6
19600,19600,0.42,62.4,55.0,4.78,6.825,3,2,5
19601,19601,0.84,59.2,59.0,6.19,8.035,1,6,0
19602,19602,1.54,61.6,55.0,7.4,8.73,4,3,1
19603,19603,0.3,62.6,54.0,4.31,6.671,4,3,6
19604,19604,0.51,61.4,59.0,5.1,7.701,3,6,5
19605,19605,1.06,61.9,57.0,6.61,8.401,1,1,2
19606,19606,1.7,63.6,58.0,7.52,9.178,3,0,4
19607,19607,0.32,62.4,54.0,4.38,6.842,4,3,5
19608,19608,1.1,62.0,56.0,6.67,8.496,4,1,3
19609,19609,0.32,61.5,55.0,4.38,6.554,4,6,3
19610,19610,0.3,61.6,57.0,4.28,6.082,4,1,3
19611,19611,0.56,62.0,56.0,5.28,7.365,4,3,3
19612,19612,1.21,61.5,58.0,6.86,8.736,1,6,0
19613,19613,1.5,66.6,54.0,7.05,8.505,0,2,1
19614,19614,0.4,62.0,56.0,4.68,6.649,4,5,2
19615,19615,0.33,60.4,57.0,4.48,6.635,4,3,5
19616,19616,0.74,61.9,57.0,5.83,7.772,4,1,3
19617,19617,0.3,62.0,55.0,4.3,6.528,4,2,6
19618,19618,1.5,62.2,58.0,7.36,9.36,1,4,2
19619,19619,0.53,62.5,54.0,5.17,7.21,4,2,3
19620,19620,0.56,60.6,57.0,5.33,7.365,4,3,3
19621,19621,0.33,62.6,53.0,4.43,6.554,4,3,5
19622,19622,0.32,61.0,56.0,4.41,6.822,4,3,7
19623,19623,0.72,64.0,59.0,5.59,7.585,2,3,2
19624,19624,0.3,63.3,60.0,4.22,5.976,2,0,4
19625,19625,1.0,59.0,58.0,6.62,8.152,1,2,0
19626,19626,0.33,61.2,55.0,4.48,6.886,4,5,4
19627,19627,1.51,60.4,58.0,7.36,9.125,3,1,3
19628,19628,0.31,62.0,56.0,4.33,7.194,3,5,7
19629,19629,0.7,63.2,59.0,5.59,7.544,3,1,2
19630,19630,0.35,61.6,57.0,4.53,6.969,4,6,4
19631,19631,0.32,62.5,54.0,4.39,6.378,4,5,2
19632,19632,0.32,62.7,57.0,4.34,6.107,3,6,0
19633,19633,1.01,61.0,59.0,6.39,8.623,3,4,3
19634,19634,1.2,61.7,56.0,6.87,8.465,4,0,0
19635,19635,2.25,64.9,58.0,8.15,8.863,0,3,1
19636,19636,0.31,61.5,54.0,4.35,6.25,4,2,3
19637,19637,1.0,62.7,57.0,6.4,8.136,1,0,2
19638,19638,2.01,62.9,57.0,8.05,9.451,4,1,2
19639,19639,1.31,62.1,55.0,6.97,9.459,4,4,4
19640,19640,0.29,62.4,58.0,4.26,6.25,1,4,2
19641,19641,0.3,63.3,57.0,4.25,6.515,3,2,4
19642,19642,0.33,62.4,54.0,4.43,5.903,4,0,0
19643,19643,0.72,61.5,56.0,5.8,7.782,1,2,2
19644,19644,0.26,62.1,55.0,4.07,6.178,4,2,4
19645,19645,1.5,62.5,59.0,7.28,9.409,1,3,3
19646,19646,0.71,63.0,56.0,5.62,7.597,3,3,0
19647,19647,0.9,63.1,59.0,6.13,8.44,3,4,3
19648,19648,0.5,60.7,61.0,5.09,7.211,3,6,2
19649,19649,0.43,59.6,58.0,4.89,7.368,1,5,6
19650,19650,1.67,62.6,54.0,7.57,9.558,4,5,2
19651,19651,0.71,62.6,58.0,5.72,8.0,1,6,3
19652,19652,0.27,62.5,57.0,4.1,6.433,4,6,5
19653,19653,1.5,61.4,59.0,7.37,9.505,4,3,3
19654,19654,0.62,61.4,56.0,5.47,7.538,4,2,4
19655,19655,2.01,60.3,60.0,8.11,9.734,1,4,0
19656,19656,0.5,61.6,58.0,5.08,7.119,3,6,0
19657,19657,0.52,60.4,56.0,5.31,7.198,4,4,2
19658,19658,2.03,62.7,59.0,8.08,9.436,1,0,0
19659,19659,0.34,63.1,56.0,4.41,6.286,2,2,3
19660,19660,0.57,60.0,61.0,5.35,7.496,2,4,4
19661,19661,0.7,62.1,55.0,5.69,7.654,4,2,0
19662,19662,0.71,61.4,55.0,5.75,7.793,4,3,2
19663,19663,0.38,61.8,56.0,4.64,6.725,4,3,4
19664,19664,0.27,61.8,53.0,4.18,6.368,4,4,3
19665,19665,0.34,62.4,55.0,4.48,6.422,4,2,4
19666,19666,1.06,61.6,59.0,6.55,8.491,1,2,2
19667,19667,2.02,60.9,60.0,8.13,9.703,1,1,2
19668,19668,0.71,64.2,58.0,5.52,7.615,2,1,3
19669,19669,2.05,60.3,60.0,8.17,9.549,4,0,2
19670,19670,0.27,62.5,57.0,4.13,6.683,4,6,5
19671,19671,0.7,61.6,63.0,5.68,7.526,3,1,2
19672,19672,0.74,60.9,61.0,5.84,7.582,1,2,0
19673,19673,0.3,60.6,60.0,4.36,6.405,1,4,3
19674,19674,1.0,61.0,62.0,6.4,9.064,3,6,5
19675,19675,0.9,62.9,56.0,6.13,8.07,3,0,4
19676,19676,1.21,63.7,55.0,6.81,8.359,2,0,0
19677,19677,0.36,61.5,56.0,4.59,6.893,4,3,7
19678,19678,0.31,61.4,56.0,4.38,6.792,4,3,7
19679,19679,1.01,61.5,62.0,6.35,8.357,3,2,0
19680,19680,0.43,61.9,56.0,4.84,6.652,4,4,4
19681,19681,0.77,61.7,55.0,5.89,8.239,4,3,3
19682,19682,0.42,59.6,59.0,4.83,7.041,1,4,5
19683,19683,1.5,58.5,62.0,7.44,9.075,1,3,0
19684,19684,0.33,61.3,55.0,4.46,6.583,4,6,3
19685,19685,0.34,62.1,56.0,4.5,6.94,4,6,4
19686,19686,0.39,59.7,56.0,4.8,6.783,3,6,4
19687,19687,0.4,62.8,57.0,4.66,6.992,3,4,5
19688,19688,0.9,65.5,57.0,6.05,8.079,0,2,3
19689,19689,1.2,61.1,59.0,6.81,8.351,1,0,0
19690,19690,0.32,60.7,61.0,4.41,6.474,1,2,3
19691,19691,0.3,62.4,55.0,4.32,6.717,4,6,6
19692,19692,0.42,60.1,61.0,4.88,6.921,1,4,3
19693,19693,0.52,61.7,56.0,5.17,7.698,3,4,6
19694,19694,0.3,61.9,54.5,4.31,6.447,4,2,5
19695,19695,0.77,61.6,60.0,5.91,7.807,1,2,2
19696,19696,0.55,62.8,57.0,5.2,7.463,3,3,4
19697,19697,0.33,61.6,57.0,4.44,6.686,3,4,5
19698,19698,0.32,59.2,59.0,4.45,6.469,1,3,4
19699,19699,0.7,61.4,56.0,5.72,7.913,4,2,3
19700,19700,0.4,61.6,55.0,4.75,6.415,3,6,0
19701,19701,0.7,60.2,60.0,5.73,7.945,1,6,3
19702,19702,0.31,61.7,55.0,4.33,6.551,4,4,5
19703,19703,0.34,62.7,59.0,4.42,6.439,1,5,2
19704,19704,0.28,61.9,56.0,4.18,6.061,3,2,4
19705,19705,1.43,62.2,58.0,7.18,9.269,1,3,3
19706,19706,1.1,60.4,61.0,6.69,8.351,3,1,2
19707,19707,1.3,61.0,57.0,7.01,8.985,3,3,2
19708,19708,0.86,64.3,53.0,6.02,8.523,2,5,6
19709,19709,1.97,62.9,59.0,7.9,9.763,3,2,3
19710,19710,0.42,63.0,59.0,4.79,6.848,1,5,2
19711,19711,1.01,63.8,59.0,6.3,8.597,2,2,4
19712,19712,0.92,62.1,59.0,6.21,8.257,3,4,0
19713,19713,0.51,62.0,54.0,5.14,7.538,4,2,7
19714,19714,1.52,63.0,60.0,7.3,9.394,1,2,5
19715,19715,2.04,63.0,58.0,8.1,9.804,1,2,2
19716,19716,0.27,62.6,56.0,4.15,6.683,4,5,5
19717,19717,0.34,62.0,54.0,4.48,6.903,4,2,6
19718,19718,1.01,60.7,58.0,6.49,8.47,1,2,2
19719,19719,0.48,59.9,58.9,5.07,7.185,3,6,3
19720,19720,0.56,60.8,57.0,5.3,7.565,4,2,6
19721,19721,0.7,59.4,63.0,5.79,7.816,3,6,2
19722,19722,1.62,63.1,56.0,7.38,9.265,3,2,2
19723,19723,1.15,62.7,58.0,6.72,8.989,1,4,4
19724,19724,0.71,62.0,54.0,5.73,7.728,4,1,3
19725,19725,3.11,65.9,57.0,9.15,9.192,0,0,1
19726,19726,1.69,63.8,56.0,7.51,9.764,2,6,4
19727,19727,0.4,62.3,55.0,4.73,7.038,3,2,6
19728,19728,1.03,62.0,56.0,6.43,8.497,4,2,2
19729,19729,0.82,62.1,56.0,6.01,7.985,4,6,0
19730,19730,0.3,63.6,55.0,4.26,6.405,2,3,4
19731,19731,0.39,63.1,56.0,4.62,6.423,2,0,4
19732,19732,0.7,63.3,56.0,5.62,7.861,3,4,3
19733,19733,1.36,60.6,59.0,7.21,8.953,1,3,2
19734,19734,1.06,64.5,57.0,6.47,7.714,0,1,1
19735,19735,1.12,62.2,55.0,6.68,8.508,4,3,0
19736,19736,0.56,61.8,55.0,5.33,7.658,4,6,4
19737,19737,0.33,59.1,59.0,4.59,6.541,1,6,2
19738,19738,0.31,61.2,59.0,4.35,6.438,1,3,4
19739,19739,0.45,62.3,56.0,4.88,7.193,4,5,4
19740,19740,0.91,65.7,56.0,6.1,8.32,0,5,3
19741,19741,0.41,61.5,55.0,4.8,7.073,4,4,4
19742,19742,0.5,61.5,57.0,5.07,7.385,4,5,3
19743,19743,0.31,61.7,56.0,4.4,6.324,4,6,0
19744,19744,0.53,62.5,57.0,5.18,7.454,4,6,3
19745,19745,0.5,58.2,59.0,5.24,7.001,2,6,0
19746,19746,0.77,63.1,57.0,5.83,8.157,2,5,3
19747,19747,0.3,61.6,62.0,4.27,5.976,3,1,2
19748,19748,1.09,60.2,61.0,6.7,8.691,1,2,4
19749,19749,1.24,61.4,57.0,6.92,8.645,4,2,3
19750,19750,0.91,60.9,58.0,6.22,8.153,1,2,2
19751,19751,0.4,62.8,59.0,4.7,6.561,3,6,2
19752,19752,0.41,62.4,57.0,4.68,6.737,4,1,5
19753,19753,0.42,60.8,54.0,4.83,6.737,4,4,2
19754,19754,0.71,61.8,59.0,5.7,7.935,1,6,2
19755,19755,0.37,63.3,56.0,4.58,6.707,2,6,4
19756,19756,1.16,61.8,55.0,6.75,8.684,4,3,2
19757,19757,0.72,60.5,58.0,5.88,7.89,1,5,0
19758,19758,0.46,62.0,54.0,4.97,6.905,4,1,4
19759,19759,0.33,61.2,56.0,4.47,6.852,4,3,7
19760,19760,0.51,62.8,57.0,5.1,7.142,3,5,0
19761,19761,1.51,60.9,61.0,7.32,9.364,1,4,2
19762,19762,1.03,62.0,59.0,6.45,8.617,1,2,4
19763,19763,0.27,62.0,55.0,4.16,6.382,3,4,6
19764,19764,0.38,59.1,58.0,4.71,6.874,3,2,6
19765,19765,1.08,62.2,57.0,6.57,8.504,3,1,2
19766,19766,0.33,61.6,57.0,4.41,6.501,4,3,4
19767,19767,0.31,61.8,55.0,4.38,6.201,4,3,2
19768,19768,1.25,62.4,57.0,6.9,8.967,4,4,4
19769,19769,0.32,61.2,56.0,4.4,6.702,4,2,7
19770,19770,1.03,61.0,58.0,6.53,8.627,1,2,3
19771,19771,1.51,59.4,59.0,7.45,8.832,1,0,2
19772,19772,0.34,62.8,59.0,4.45,6.103,3,3,0
19773,19773,0.53,59.8,60.0,5.22,8.25,3,5,7
19774,19774,0.93,60.0,60.0,6.36,8.112,1,4,0
19775,19775,1.14,61.4,60.0,6.71,8.865,1,3,3
19776,19776,1.2,57.8,59.0,7.06,8.991,2,3,3
19777,19777,0.71,61.9,56.0,5.71,7.886,4,1,2
19778,19778,0.44,60.9,59.0,4.96,7.165,1,3,6
19779,19779,0.5,64.8,56.0,4.92,7.155,2,1,5
19780,19780,0.33,61.7,54.0,4.47,6.766,4,3,6
19781,19781,0.8,62.1,57.0,5.95,7.795,4,3,0
19782,19782,0.71,62.6,58.0,5.7,7.804,1,6,0
19783,19783,0.79,60.4,61.0,5.99,7.812,1,2,0
19784,19784,2.0,59.8,60.0,8.04,9.556,1,2,2
19785,19785,0.75,61.5,54.0,5.87,7.601,4,0,3
19786,19786,0.3,62.0,58.0,4.25,6.159,3,1,4
19787,19787,1.7,61.6,56.0,7.65,8.993,1,1,2
19788,19788,1.22,61.9,55.7,6.81,8.775,4,1,4
19789,19789,0.37,59.8,59.0,4.66,6.864,1,4,3
19790,19790,1.09,62.5,59.0,6.56,8.371,1,3,2
19791,19791,0.91,62.1,57.0,6.17,8.665,4,3,4
19792,19792,1.0,61.9,57.0,6.41,8.926,4,4,4
19793,19793,0.59,61.7,60.0,5.37,7.253,1,4,2
19794,19794,0.56,61.9,57.0,5.29,7.155,4,0,3
19795,19795,1.63,62.4,57.0,7.59,8.978,4,2,0
19796,19796,0.3,63.8,56.0,4.28,6.428,4,6,3
19797,19797,0.4,61.5,56.0,4.73,7.242,4,6,6
19798,19798,1.2,61.5,57.0,6.91,8.792,4,1,5
19799,19799,0.3,61.7,55.0,4.34,6.921,4,3,6
19800,19800,0.92,62.1,60.0,6.21,8.034,1,4,0
19801,19801,1.01,60.6,59.0,6.45,8.527,4,3,2
19802,19802,1.31,62.0,58.0,6.97,9.246,4,3,4
19803,19803,0.38,58.1,59.0,4.78,6.987,3,6,4
19804,19804,1.02,59.9,57.0,6.54,9.132,3,4,5
19805,19805,0.3,63.8,55.0,4.26,6.317,2,2,2
19806,19806,0.51,61.9,57.0,5.12,7.416,4,6,3
19807,19807,1.01,62.1,55.0,6.42,8.402,4,4,0
19808,19808,1.0,60.0,60.0,6.43,8.795,1,6,3
19809,19809,1.01,61.7,59.0,6.38,8.682,1,3,4
19810,19810,0.57,62.3,53.5,5.29,7.875,4,6,6
19811,19811,0.56,60.7,56.0,5.32,7.629,4,3,5
19812,19812,0.51,61.3,57.0,5.16,7.044,4,4,0
19813,19813,0.36,59.3,60.0,4.62,6.25,3,2,2
