id,carat,depth,table,x,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
18369,0.38,60.5,58.0,4.66,6.764,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18370,1.25,62.0,59.0,6.9,8.569,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18371,0.9,63.8,55.0,6.16,8.085,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18372,0.9,62.7,59.0,6.1,8.18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18373,1.06,59.6,58.0,6.65,9.006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18374,0.74,59.2,59.0,5.92,7.824,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18375,0.74,60.9,57.0,5.83,8.232,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18376,0.32,61.1,56.0,4.42,6.718,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18377,0.7,62.6,61.0,5.57,7.901,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18378,1.2,61.8,57.7,6.78,8.534,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18379,1.04,62.5,55.0,6.45,9.002,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18380,0.71,62.4,54.0,5.71,7.968,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18381,0.7,61.8,61.0,5.66,7.629,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18382,1.54,60.9,59.0,7.42,9.019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18383,0.58,59.4,58.0,5.45,7.274,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18384,0.31,62.7,57.0,4.31,6.561,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18385,1.24,61.5,58.0,6.89,8.944,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18386,0.64,64.2,58.0,5.43,7.164,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18387,0.41,61.6,57.0,4.78,6.967,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18388,0.3,63.2,59.0,4.31,6.46,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18389,0.43,62.5,56.0,4.84,6.882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18390,1.0,61.74637745643308,58.0,6.29,8.139,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18391,0.3,60.7,58.0,4.32,6.405,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18392,1.59,61.2,58.0,7.52,9.316,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18393,0.63,60.8,57.0,5.53,7.829,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18394,0.31,61.6,58.0,4.38,6.687,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18395,0.41,62.2,57.0,4.78,7.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18396,1.14,61.7,57.0,6.67,8.231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18397,0.7,62.4,59.0,5.64,7.783,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18398,1.11,61.6,56.0,6.62,9.036,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18399,0.55,62.3,53.0,5.28,7.47,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18400,1.02,61.1,58.0,6.51,8.534,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18401,0.39,62.5,60.0,4.64,6.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18402,0.35,61.0,58.0,4.56,6.446,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18403,1.55,62.0,62.0,7.33,9.065,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18404,0.56,59.8,57.0,5.48,7.503,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18405,1.08,61.7,57.0,6.6,8.533,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18406,0.31,62.2,56.0,4.31,6.299,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18407,0.4,62.2,59.0,4.7,7.059,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18408,0.41,63.4,57.0,4.73,6.758,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18409,1.38,62.6,56.0,7.05,8.694,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18410,1.5,60.7,60.0,7.41,9.574,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18411,0.41,61.8,56.0,4.78,6.869,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18412,0.36,61.8,56.0,4.58,6.337,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18413,1.02,61.74637745643308,62.0,6.6,8.253,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18414,0.58,59.0,61.0,5.45,6.972,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18415,0.43,61.2,56.2,4.87,6.688,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18416,0.3,60.7,56.0,4.32,6.405,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18417,1.51,59.6,60.0,7.47,9.317,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18418,1.68,64.3,60.0,7.44,8.66,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18419,0.73,62.2,60.0,5.72,7.764,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18420,0.7975755778024965,60.9,58.0,8.23,9.482,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18421,0.71,60.5,60.0,5.81,7.707,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18422,1.61,62.3,57.0,7.43,9.476,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18423,0.4,62.7,59.0,4.71,6.802,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18424,0.35,61.7,56.0,4.53,6.682,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18425,0.41,63.6,56.0,4.7,6.558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18426,0.52,61.0,60.0,5.19,7.363,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18427,0.77,63.7,54.0,5.85,7.772,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18428,1.24,60.1,58.0,7.04,8.735,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18429,1.28,61.2,58.0,7.09,8.844,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18430,1.22,61.5,58.0,6.86,8.719,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18431,0.7,59.2,60.0,5.77,7.805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18432,1.51,62.2,56.0,7.31,9.492,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18433,1.24,62.2,58.0,6.89,9.15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18434,1.53,60.7,60.0,7.45,9.313,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18435,0.33,61.4,58.0,4.5,6.349,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18436,0.38,62.1,57.0,4.62,6.934,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18437,0.3,61.7,56.0,4.31,6.265,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18438,0.52,61.7,56.0,5.17,7.535,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18439,0.72,62.5,56.0,5.7,7.836,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18440,0.32,61.6,56.0,4.44,6.109,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18441,0.7975755778024965,62.0,56.0,8.01,9.42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18442,0.23,61.3,58.0,3.93,6.273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18443,0.76,60.2,56.0,5.95,8.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18444,0.51,61.0,56.0,5.15,7.266,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18445,0.41,62.6,59.0,4.72,6.578,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18446,0.33,61.2,60.0,4.44,7.016,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18447,0.65,60.1,57.0,5.61,8.171,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18448,0.52,62.3,55.0,5.14,7.112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18449,1.0,61.2,61.0,6.39,8.749,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18450,0.51,62.0,52.0,5.37,7.485,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18451,0.9,61.8,58.0,6.16,7.963,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18452,0.38,61.2,55.1,4.69,6.457,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18453,0.9,63.3,59.0,6.08,7.997,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18454,0.3,61.8,57.0,4.28,6.542,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18455,1.01,62.6,59.0,6.39,8.466,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18456,1.5,62.2,62.0,7.27,8.891,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18457,1.11,62.6,57.0,6.64,8.599,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18458,1.04,62.1,54.0,6.53,9.096,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18459,0.66,61.74637745643308,59.9,5.68,7.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18460,0.9,63.0,58.0,6.16,8.439,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18461,0.31,61.5,59.0,4.35,6.548,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18462,0.33,62.0,59.0,4.4,6.256,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18463,1.07,62.0,57.0,6.49,8.451,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18464,0.33,62.7,55.0,4.41,6.623,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18465,0.4,62.2,62.0,4.69,6.782,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18466,0.53,61.9,56.0,5.2,7.503,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18467,0.92,63.0,57.0,6.17,8.356,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18468,0.25,61.9,59.0,3.99,6.354,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18469,1.01,60.6,59.0,6.49,8.289,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18470,0.86,63.2,61.0,6.05,7.576,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18471,0.56,62.1,57.0,5.25,7.582,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18472,0.84,62.3,55.0,6.08,7.965,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18473,0.41,62.3,56.0,4.78,6.965,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18474,1.75,61.5,59.0,7.75,9.276,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18475,0.31,62.2,54.0,4.34,6.332,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18476,0.6,61.1,57.0,5.41,7.672,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18477,0.82,62.0,58.0,5.93,7.685,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18478,0.31,60.5,57.0,4.39,6.382,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18479,0.76,64.1,59.0,5.75,7.609,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18480,1.16,62.5,56.0,6.67,8.916,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18481,1.05,61.8,59.0,6.53,8.46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18482,1.03,60.5,57.0,6.58,8.214,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18483,1.53,62.8,59.0,7.31,8.994,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18484,0.32,63.7,55.0,4.3,6.133,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18485,0.31,63.4,55.0,4.32,6.548,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18486,1.09,61.9,56.0,6.61,8.473,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18487,1.51,62.7,57.0,7.35,9.011,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18488,1.7,61.1,57.0,7.7,9.274,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18489,1.0,60.6,56.0,6.5,8.661,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18490,0.3,60.2,58.0,4.39,6.863,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18491,0.81,61.8,56.0,5.97,8.138,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18492,1.12,60.6,55.0,6.76,8.346,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18493,0.78,61.1,57.0,5.9,7.869,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18494,1.06,60.0,59.0,6.64,8.291,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18495,0.7,62.6,55.0,5.66,8.061,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18496,1.1,61.9,56.7,6.57,8.91,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18497,0.45,61.7,56.0,4.93,7.168,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18498,1.01,63.7,60.0,6.37,8.268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18499,0.34,59.8,61.0,4.5,6.439,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18500,0.3,63.0,58.0,4.23,6.265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18501,1.01,60.3,58.0,6.56,8.823,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18502,1.23,61.1,58.0,6.86,8.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18503,1.24,60.6,59.0,6.97,8.761,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18504,0.44,60.4,59.0,4.93,6.978,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18505,1.51,61.3,56.0,7.44,9.212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18506,0.32,62.6,56.0,4.37,6.817,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18507,0.59,60.3,59.0,5.41,7.276,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18508,0.71,62.3,56.0,5.73,7.748,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18509,1.32,61.6,56.0,7.11,8.865,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18510,0.5,62.7,57.0,5.07,7.584,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18511,0.33,62.1,56.0,4.44,6.611,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18512,1.0,62.7,61.0,6.37,8.523,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18513,0.39,62.7,57.0,4.68,7.162,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18514,0.74,62.6,56.0,5.73,8.018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18515,0.7975755778024965,62.9,56.0,8.06,9.516,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18516,0.32,62.8,59.0,4.37,6.719,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18517,0.75,60.6,55.0,5.93,7.986,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18518,0.31,62.6,58.0,4.29,6.561,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18519,0.56,60.0,57.0,5.41,7.426,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18520,0.53,61.5,54.0,5.22,6.945,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18521,1.2,62.0,56.0,6.86,8.805,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18522,0.9,61.74637745643308,60.0,6.02,7.994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18523,0.32,61.9,54.0,4.42,6.891,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18524,0.7975755778024965,62.5,56.0,8.65,9.614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18525,1.18,60.1,59.0,6.83,8.614,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18526,0.3,60.6,56.0,4.35,6.068,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18527,0.3,60.1,62.0,4.37,6.353,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18528,0.7,62.9,56.0,5.57,7.777,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18529,0.72,61.5,59.0,5.78,7.724,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18530,0.4,62.0,55.0,4.72,6.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18531,0.3,61.5,56.0,4.32,6.192,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18532,0.81,60.7,56.0,6.06,7.913,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18533,1.51,63.7,59.0,7.15,8.883,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18534,0.35,61.5,55.0,4.53,6.394,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18535,1.01,63.0,59.0,6.38,8.275,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18536,0.51,61.5,55.0,5.13,7.365,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18537,0.7,60.7,56.0,5.77,8.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18538,0.53,62.6,53.0,5.21,6.945,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18539,0.7975755778024965,61.4,57.0,8.51,9.599,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18540,0.31,61.1,57.0,4.37,6.818,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18541,1.7,60.8,59.0,7.76,9.344,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18542,0.24,62.8,58.0,3.95,6.314,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18543,0.41,61.4,57.0,4.8,7.154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18544,0.37,60.2,60.0,4.68,6.937,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18545,0.31,62.7,56.0,4.36,6.596,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18546,1.2,62.8,57.0,6.78,8.888,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18547,0.91,62.1,55.0,6.2,8.619,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18548,0.66,61.3,57.2,5.59,7.478,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18549,0.31,61.1,56.0,4.38,6.596,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18550,0.74,61.4,56.0,5.83,8.254,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18551,0.3,59.1,58.0,4.39,6.738,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18552,0.4,63.5,57.0,4.7,6.532,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18553,0.3,61.3,56.0,4.34,6.921,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18554,0.32,62.5,55.0,4.42,6.474,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18555,0.3,63.3,56.0,4.26,6.405,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18556,0.51,62.1,55.0,5.17,7.194,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18557,1.0,61.5,55.6,6.41,8.403,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18558,0.33,60.9,56.0,4.46,6.601,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18559,0.5,63.5,61.0,5.03,7.225,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18560,0.51,61.3,57.0,5.12,7.536,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18561,0.51,61.9,55.0,5.15,7.376,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18562,1.03,61.3,61.0,6.49,8.469,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18563,0.48,62.5,54.0,5.04,6.735,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18564,0.7,63.9,58.0,5.67,7.769,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18565,0.75,63.4,58.0,5.75,7.914,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18566,0.3,60.4,60.0,4.34,6.921,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18567,0.7,61.2,56.0,5.75,8.041,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18568,0.32,62.3,54.0,4.4,6.802,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18569,0.7975755778024965,61.5,53.0,8.78,9.68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18570,0.3,61.9,56.0,4.3,6.702,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18571,0.38,62.0,54.8,4.64,6.627,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18572,0.48,61.5,60.7,4.99,7.145,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18573,1.24,61.7,59.0,6.91,8.848,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18574,1.05,61.8,57.0,6.51,8.461,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18575,0.32,61.74637745643308,56.0,4.55,7.132,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18576,0.83,59.5,57.0,6.13,7.777,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18577,0.4,63.5,57.0,4.72,6.782,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18578,0.5,61.1,61.0,5.11,7.393,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18579,0.52,62.7,57.0,5.17,7.45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18580,0.53,61.8,55.0,5.23,7.469,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18581,0.28,59.0,60.0,4.26,6.114,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18582,0.64,61.74637745643308,61.0,5.69,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18583,0.43,63.6,56.0,4.78,6.652,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18584,1.06,63.7,55.0,6.45,8.602,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18585,0.7975755778024965,61.8,60.0,8.35,9.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18586,0.51,59.8,55.0,5.17,7.142,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
